"시도별","사육규모별","년도","분기","항목","데이터"
"대구광역시","5,000~10,000",2020,4,"농장수",0
"대구광역시","5,000~10,000",2020,4,"마리수",0
"대구광역시","5,000~10,000",2021,1,"농장수",0
"대구광역시","5,000~10,000",2021,1,"마리수",0
"대구광역시","5,000~10,000",2021,2,"농장수",0
"대구광역시","5,000~10,000",2021,2,"마리수",0
"대구광역시","5,000~10,000",2021,3,"농장수",0
"대구광역시","5,000~10,000",2021,3,"마리수",0
"대구광역시","10,000 이상",2017,1,"농장수",0
"대구광역시","10,000 이상",2017,1,"마리수",0
"대구광역시","10,000 이상",2017,2,"농장수",0
"대구광역시","10,000 이상",2017,2,"마리수",0
"대구광역시","10,000 이상",2017,3,"농장수",0
"대구광역시","10,000 이상",2017,3,"마리수",0
"대구광역시","10,000 이상",2017,4,"농장수",0
"대구광역시","10,000 이상",2017,4,"마리수",0
"대구광역시","10,000 이상",2018,1,"농장수",0
"대구광역시","10,000 이상",2018,1,"마리수",0
"대구광역시","10,000 이상",2018,2,"농장수",0
"대구광역시","10,000 이상",2018,2,"마리수",0
"대구광역시","10,000 이상",2018,3,"농장수",0
"대구광역시","10,000 이상",2018,3,"마리수",0
"대구광역시","10,000 이상",2018,4,"농장수",0
"대구광역시","10,000 이상",2018,4,"마리수",0
"대구광역시","10,000 이상",2019,1,"농장수",0
"대구광역시","10,000 이상",2019,1,"마리수",0
"대구광역시","10,000 이상",2019,2,"농장수",0
"대구광역시","10,000 이상",2019,2,"마리수",0
"대구광역시","10,000 이상",2019,3,"농장수",0
"대구광역시","10,000 이상",2019,3,"마리수",0
"대구광역시","10,000 이상",2019,4,"농장수",0
"대구광역시","10,000 이상",2019,4,"마리수",0
"대구광역시","10,000 이상",2020,1,"농장수",0
"대구광역시","10,000 이상",2020,1,"마리수",0
"대구광역시","10,000 이상",2020,2,"농장수",0
"대구광역시","10,000 이상",2020,2,"마리수",0
"대구광역시","10,000 이상",2020,3,"농장수",0
"대구광역시","10,000 이상",2020,3,"마리수",0
"대구광역시","10,000 이상",2020,4,"농장수",0
"대구광역시","10,000 이상",2020,4,"마리수",0
"대구광역시","10,000 이상",2021,1,"농장수",0
"대구광역시","10,000 이상",2021,1,"마리수",0
"대구광역시","10,000 이상",2021,2,"농장수",0
"대구광역시","10,000 이상",2021,2,"마리수",0
"대구광역시","10,000 이상",2021,3,"농장수",0
"대구광역시","10,000 이상",2021,3,"마리수",0
"인천광역시","합계",2017,1,"농장수",48
"인천광역시","합계",2017,1,"마리수",42638
"인천광역시","합계",2017,2,"농장수",45
"인천광역시","합계",2017,2,"마리수",44842
"인천광역시","합계",2017,3,"농장수",42
"인천광역시","합계",2017,3,"마리수",46692
"인천광역시","합계",2017,4,"농장수",41
"인천광역시","합계",2017,4,"마리수",43694
"인천광역시","합계",2018,1,"농장수",41
"인천광역시","합계",2018,1,"마리수",42670
"인천광역시","합계",2018,2,"농장수",47
"인천광역시","합계",2018,2,"마리수",41568
"인천광역시","합계",2018,3,"농장수",47
"인천광역시","합계",2018,3,"마리수",45526
"인천광역시","합계",2018,4,"농장수",47
"인천광역시","합계",2018,4,"마리수",40773
"인천광역시","합계",2019,1,"농장수",47
"인천광역시","합계",2019,1,"마리수",42109
"인천광역시","합계",2019,2,"농장수",47
"인천광역시","합계",2019,2,"마리수",40466
"인천광역시","합계",2019,3,"농장수",47
"인천광역시","합계",2019,3,"마리수",41523
"인천광역시","합계",2019,4,"농장수",47
"인천광역시","합계",2019,4,"마리수",3474
"인천광역시","합계",2020,1,"농장수",47
"인천광역시","합계",2020,1,"마리수",3359
"인천광역시","합계",2020,2,"농장수",43
"인천광역시","합계",2020,2,"마리수",3587
"인천광역시","합계",2020,3,"농장수",43
"인천광역시","합계",2020,3,"마리수",3848
"인천광역시","합계",2020,4,"농장수",42
"인천광역시","합계",2020,4,"마리수",3887
"인천광역시","합계",2021,1,"농장수",40
"인천광역시","합계",2021,1,"마리수",3920
"인천광역시","합계",2021,2,"농장수",36
"인천광역시","합계",2021,2,"마리수",4070
"인천광역시","합계",2021,3,"농장수",36
"인천광역시","합계",2021,3,"마리수",6129
"인천광역시","1,000 미만",2017,1,"농장수",35
"인천광역시","1,000 미만",2017,1,"마리수",13698
"인천광역시","1,000 미만",2017,2,"농장수",31
"인천광역시","1,000 미만",2017,2,"마리수",13825
"인천광역시","1,000 미만",2017,3,"농장수",26
"인천광역시","1,000 미만",2017,3,"마리수",12882
"인천광역시","1,000 미만",2017,4,"농장수",27
"인천광역시","1,000 미만",2017,4,"마리수",14367
"인천광역시","1,000 미만",2018,1,"농장수",28
"인천광역시","1,000 미만",2018,1,"마리수",13571
"인천광역시","1,000 미만",2018,2,"농장수",35
"인천광역시","1,000 미만",2018,2,"마리수",15571
"인천광역시","1,000 미만",2018,3,"농장수",32
"인천광역시","1,000 미만",2018,3,"마리수",13085
"인천광역시","1,000 미만",2018,4,"농장수",35
"인천광역시","1,000 미만",2018,4,"마리수",14871
"인천광역시","1,000 미만",2019,1,"농장수",33
"인천광역시","1,000 미만",2019,1,"마리수",13609
"인천광역시","1,000 미만",2019,2,"농장수",34
"인천광역시","1,000 미만",2019,2,"마리수",13694
"인천광역시","1,000 미만",2019,3,"농장수",36
"인천광역시","1,000 미만",2019,3,"마리수",14758
"인천광역시","1,000 미만",2019,4,"농장수",46
"인천광역시","1,000 미만",2019,4,"마리수",774
"인천광역시","1,000 미만",2020,1,"농장수",46
"인천광역시","1,000 미만",2020,1,"마리수",639
"인천광역시","1,000 미만",2020,2,"농장수",42
"인천광역시","1,000 미만",2020,2,"마리수",687
"인천광역시","1,000 미만",2020,3,"농장수",42
"인천광역시","1,000 미만",2020,3,"마리수",848
"인천광역시","1,000 미만",2020,4,"농장수",41
"인천광역시","1,000 미만",2020,4,"마리수",887
"인천광역시","1,000 미만",2021,1,"농장수",39
"인천광역시","1,000 미만",2021,1,"마리수",1120
"인천광역시","1,000 미만",2021,2,"농장수",35
"인천광역시","1,000 미만",2021,2,"마리수",1370
"인천광역시","1,000 미만",2021,3,"농장수",35
"인천광역시","1,000 미만",2021,3,"마리수",3719
"인천광역시","1,000~5,000",2017,1,"농장수",13
"인천광역시","1,000~5,000",2017,1,"마리수",28940
"인천광역시","1,000~5,000",2017,2,"농장수",14
"인천광역시","1,000~5,000",2017,2,"마리수",31017
"인천광역시","1,000~5,000",2017,3,"농장수",15
"인천광역시","1,000~5,000",2017,3,"마리수",33810
"인천광역시","1,000~5,000",2017,4,"농장수",13
"인천광역시","1,000~5,000",2017,4,"마리수",29326
"인천광역시","1,000~5,000",2018,1,"농장수",13
"인천광역시","1,000~5,000",2018,1,"마리수",29099
"인천광역시","1,000~5,000",2018,2,"농장수",12
"인천광역시","1,000~5,000",2018,2,"마리수",25997
"인천광역시","1,000~5,000",2018,3,"농장수",15
"인천광역시","1,000~5,000",2018,3,"마리수",32441
"인천광역시","1,000~5,000",2018,4,"농장수",12
"인천광역시","1,000~5,000",2018,4,"마리수",25902
"인천광역시","1,000~5,000",2019,1,"농장수",14
"인천광역시","1,000~5,000",2019,1,"마리수",28500
"인천광역시","1,000~5,000",2019,2,"농장수",13
"인천광역시","1,000~5,000",2019,2,"마리수",26772
"인천광역시","1,000~5,000",2019,3,"농장수",11
"인천광역시","1,000~5,000",2019,3,"마리수",26765
"인천광역시","1,000~5,000",2019,4,"농장수",1
